,Unnamed: 0,Unnamed: 0.1,Ubicación,Area,Baños,Habitaciones,Precio
1772,1772,1772,"Casa en Venta Eulalia Peñaloza
, Federal (adolfo López Mateos), Toluca De Lerdo",225.0,2.0,3.0,80463.5
1773,1773,1773,"Casa en Venta Juan Aldama Sur #708
, Toluca De Lerdo, México",520.0,3.0,4.0,58237.45
1774,1774,1774,"Casa en Venta Camino A San Juan Tilapa #137, 10
, Toluca De Lerdo, México",120.0,3.0,3.0,75000.0
1775,1775,1775,"Casa en Venta Manzana 7 Hacienda Del Valle
, Toluca De Lerdo, México",91.0,2.0,3.0,75180.0
1776,1776,1776,"Casa en Venta Toluca De Lerdo, México",96.0,2.0,3.0,62250.0
1777,1777,1777,"Casa en Venta Camino A San Juan Tilapa #00
, Toluca De Lerdo, México",124.0,3.0,3.0,93575.0
1778,1778,1778,"Casa en Venta Jose Maria Arteaga #112
, Toluca De Lerdo, México",294.0,3.0,3.0,108000.0
1779,1779,1779,"Casa en Venta Lago Tanganica #00
, Toluca De Lerdo, México",100.0,2.0,2.0,78041.6
1780,1780,1780,"Casa en Venta Toluca De Lerdo, México",130.0,3.0,3.0,117700.0
1781,1781,1781,"Casa en Venta Adolfo López Mateo #0, 0
, Toluca De Lerdo, México",210.0,1.0,3.0,41500.0
1782,1782,1782,"Casa en Venta Antiguo Camino A San Lorenzo #200
, Toluca De Lerdo, México",180.0,2.0,3.0,20367.25
1783,1783,1783,"Casa en Venta Toluca De Lerdo, México",141.0,3.0,3.0,83750.0
1784,1784,1784,"Casa en Venta Toluca De Lerdo, México",190.0,3.0,3.0,93450.0
1785,1785,1785,"Casa en Venta Lago Tanganica #sn
, Toluca De Lerdo, México",100.0,2.0,2.0,78041.6
1786,1786,1786,"Casa en Venta Toluca De Lerdo, México",180.0,3.0,3.0,241450.0
1787,1787,1787,"Casa en Venta Toluca De Lerdo, México",204.0,3.0,3.0,139525.0
1788,1788,1788,"Casa en Venta Geologos #120
, Toluca De Lerdo, México",67.0,1.0,2.0,50500.0
1789,1789,1789,"Casa en Venta Geologos #120
, Toluca De Lerdo, México",120.0,2.0,2.0,44950.0
1790,1790,1790,"Casa en Venta Soliraridad S/n
, Toluca De Lerdo, México",,,,191000.0
1791,1791,1791,"Casa en Venta Rayon #25
, Toluca De Lerdo, México",67.0,1.0,1.0,27500.0
1792,1792,1792,"Casa en Venta Toluca De Lerdo, México",120.0,2.0,2.0,35000.0
1793,1793,1793,"Casa en Venta Propiedad En Venta Col. Universidad
, Toluca De Lerdo, México",,1.0,1.0,124500.0
1794,1794,1794,"Casa en Venta Camino A San Juan Tilapa #137, 20
, Toluca De Lerdo, México",206.0,3.0,3.0,92500.0
1795,1795,1795,"Casa en Venta Toluca De Lerdo, México",200.0,4.0,5.0,130000.0
1796,1796,1796,"Casa en Venta La Toscana #00000
, Toluca De Lerdo, México",218.0,3.0,3.0,68000.0
1797,1797,1797,"Casa en Venta Toluca De Lerdo, México",300.0,4.0,3.0,129272.05
1798,1798,1798,"Casa en Venta José Martí #209, 00
, San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",70.0,1.0,2.0,37300.0
1799,1799,1799,"Casa en Venta La Merced  (alameda), Toluca De Lerdo",1580.0,10.0,18.0,1400000.0
1800,1800,1800,"Casa en Venta Sierra Cotopaxi #113
, Toluca De Lerdo, México",270.0,2.0,3.0,50000.0
1801,1801,1801,"Casa en Venta Sierra Cotopaxi #113
, Toluca De Lerdo, México",270.0,2.0,3.0,50000.0
1802,1802,1802,"Casa en Venta Industria Minera #0
, Toluca De Lerdo, México",146.0,4.0,3.0,174000.0
1803,1803,1803,"Casa en Venta Valladolid #0
, Toluca De Lerdo, México",149.0,3.0,4.0,92271.45
1804,1804,1804,"Casa en Venta Toluca De Lerdo, México",102.0,2.0,3.0,72431.95
1805,1805,1805,"Casa en Venta Toluca De Lerdo, México",360.0,3.0,4.0,95406.9
1806,1806,1806,"Casa en Venta Toluca De Lerdo, México",100.0,2.0,3.0,22386.5
1807,1807,1807,"Casa en Venta Jose Antonio Villada
, Toluca De Lerdo, México",273.0,2.0,4.0,119300.0
1808,1808,1808,"Casa en Venta San Mateo
, Toluca De Lerdo, México",150.0,2.0,3.0,41437.5
1809,1809,1809,"Casa en Venta Arbol De Manitas #0
, Toluca De Lerdo, México",300.0,3.0,4.0,19520.0
1810,1810,1810,"Casa en Venta Agustín Millán #0
, Toluca De Lerdo, México",94.0,2.0,3.0,63900.0
1811,1811,1811,"Casa en Venta Tierra Y Libertad #114
, Toluca De Lerdo, México",200.0,2.0,3.0,34738.25
1812,1812,1812,"Casa en Venta Dora #106
, Toluca De Lerdo, México",240.0,4.0,4.0,55428.9
1813,1813,1813,"Casa en Venta Dora #106
, Toluca De Lerdo, México",240.0,4.0,4.0,55428.9
1814,1814,1814,"Casa en Venta Toluca De Lerdo, México",128.0,2.0,3.0,47680.5
1815,1815,1815,"Casa en Venta Toluca
, Toluca De Lerdo, México",,1.0,2.0,50000.0
1816,1816,1816,"Casa en Venta Casas Nuevas Acepto Infonavit 960 Mil 3 Recamaras
, Toluca De Lerdo, México",,1.0,3.0,48000.0
1817,1817,1817,"Casa en Venta Eduardo Gonzalez Y Pichardo #0
, La Merced  (alameda), Toluca De Lerdo",340.0,4.0,4.0,168459.4
1818,1818,1818,"Casa en Venta Toluca De Lerdo, México",160.0,2.0,3.0,43635.0
1819,1819,1819,"Casa en Venta Lago Tanganica #sn
, Toluca De Lerdo, México",100.0,3.0,2.0,78041.6
1820,1820,1820,"Casa en Venta Camino A Tlacotepec
, Vicente Guerrero, Toluca De Lerdo",212.0,1.0,2.0,88507.25
1821,1821,1821,"Casa en Venta Blvd Miguel Aleman #mz 1 Lt B, Casa 2
, Toluca De Lerdo, México",112.0,3.0,2.0,69200.0
1822,1822,1822,"Casa en Venta Guillermo Marconi #sn
, Toluca De Lerdo, México",74.0,2.0,3.0,54368.9
1823,1823,1823,"Casa en Venta Carlos A Velez 308
, Toluca De Lerdo, México",,2.0,4.0,175000.0
1824,1824,1824,"Casa en Venta Miguel L. Mata
, Toluca De Lerdo, México",,1.0,3.0,73600.0
1825,1825,1825,"Casa en Venta Boulevard Filiberto Navas #100
, Toluca De Lerdo, México",110.0,2.0,2.0,57500.0
1826,1826,1826,"Casa en Venta Conocida Null
, San Mateo Otzacatipan, Toluca De Lerdo",,2.0,2.0,59000.0
1827,1827,1827,"Casa en Venta Toluca De Lerdo, México",460.0,10.0,14.0,525000.0
1828,1828,1828,"Casa en Venta Retorno 8 #casa 1
, Toluca De Lerdo, México",141.0,3.0,3.0,83750.0
1829,1829,1829,"Casa en Venta Toluca De Lerdo, México",102.0,2.0,3.0,72431.95
1830,1830,1830,"Casa en Venta Av. Antiguo Camino A San Lorenzo Tepaltitlan
, Toluca De Lerdo, México",112.0,1.0,2.0,47297.25
1831,1831,1831,"Casa en Venta Rancho Seco #0000
, Toluca De Lerdo, México",80.0,1.0,2.0,10653.05
1832,1832,1832,"Casa en Venta Casa En Venta Unidad Victoria Toluca
, Toluca De Lerdo, México",132.0,2.0,3.0,90000.0
1833,1833,1833,"Casa en Venta Felipe Berriozabal
, Toluca De Lerdo, México",342.0,2.0,3.0,70950.0
1834,1834,1834,"Casa en Venta Toluca De Lerdo, México",273.0,3.0,4.0,119300.0
1835,1835,1835,"Casa en Venta Puebla #711
, Toluca De Lerdo, México",130.0,3.0,3.0,117700.0
1836,1836,1836,"Casa en Venta Sierra Ventana #206
, Toluca De Lerdo, México",180.0,3.0,3.0,241450.0
1837,1837,1837,"Casa en Venta Jose Maria Arteaga #112
, Toluca De Lerdo, México",294.0,3.0,3.0,108000.0
1838,1838,1838,"Casa en Venta Callejón Zenzontle #manzana 8, 00
, Toluca, Toluca De Lerdo",100.0,2.0,3.0,53500.0
1839,1839,1839,"Casa en Venta Alejandro Von Humbolt 302
, Centro, Toluca De Lerdo",,3.0,6.0,550000.0
1840,1840,1840,"Casa en Venta Carretera Toluca Naucalpan #1702
, Toluca De Lerdo, México",133.0,2.0,3.0,68000.0
1841,1841,1841,"Casa en Venta Calle Sierra De Los Vertices Null
, Toluca De Lerdo, México",,3.0,4.0,162500.0
1842,1842,1842,"Casa en Venta San Mateo
, Toluca De Lerdo, México",150.0,2.0,3.0,41437.5
1843,1843,1843,"Casa en Venta Carretera Federal Toluca.naucalpan #1702
, Toluca De Lerdo, México",125.0,3.0,3.0,68691.55
1844,1844,1844,"Casa en Venta Mariano Jimenez #125
, Toluca De Lerdo, México",235.0,4.0,6.0,125000.0
1845,1845,1845,"Casa en Venta Toluca De Lerdo, México",96.0,2.0,3.0,86750.0
1846,1846,1846,"Casa en Venta Independencia #129
, Toluca De Lerdo, México",163.0,5.0,3.0,120600.0
1847,1847,1847,"Casa en Venta Toluca De Lerdo, México",120.0,2.0,3.0,51018.5
1848,1848,1848,"Casa en Venta Rebeca #00, 00
, Toluca De Lerdo, México",135.0,3.0,3.0,134726.45
1849,1849,1849,"Casa en Venta Prol Paseo Totoltepec #0
, Toluca De Lerdo, México",131.0,2.0,2.0,57000.0
1850,1850,1850,"Casa en Venta Paseo Cristobal Colón #511
, Toluca De Lerdo, México",204.0,3.0,3.0,139525.0
1851,1851,1851,"Casa en Venta Prolongación Progreso #307, 0
, Toluca De Lerdo, México",140.0,2.0,3.0,31750.0
1852,1852,1852,"Casa en Venta Tierra Y Libertad #114
, Toluca De Lerdo, México",200.0,2.0,3.0,39738.25
1853,1853,1853,"Casa en Venta Azaleas #0000
, Toluca De Lerdo, México",95.0,1.0,3.0,27737.7
1854,1854,1854,"Casa en Venta Paloma Silvestre #0000
, Toluca De Lerdo, México",130.0,1.0,3.0,23565.35
1855,1855,1855,"Casa en Venta Toluca De Lerdo, México",,,,950000.0
1856,1856,1856,"Casa en Venta Toluca De Lerdo, México",342.0,3.0,3.0,70950.0
1857,1857,1857,"Casa en Venta Toluca De Lerdo, México",123.0,4.0,4.0,142500.0
1858,1858,1858,"Casa en Venta Toluca De Lerdo, México",150.0,2.0,3.0,53800.0
1859,1859,1859,"Casa en Venta Arcoiris #0
, Toluca De Lerdo, México",150.0,2.0,3.0,19500.0
1860,1860,1860,"Casa en Venta Niños Heroes #nd
, Toluca De Lerdo, México",45.0,2.0,2.0,38500.0
1861,1861,1861,"Casa en Venta Toluca De Lerdo, México",396.0,2.0,3.0,400000.0
1862,1862,1862,"Casa en Venta Boulevard Miguel Aleman #mz-1 Lt.b
, Toluca De Lerdo, México",250.0,3.0,3.0,86000.0
1863,1863,1863,"Casa en Venta Antiguo Camino A San Lorenzo Tepatitlan #200, 00
, Toluca De Lerdo, México",112.0,3.0,3.0,61720.75
1864,1864,1864,"Casa en Venta S/n #s/n
, Toluca De Lerdo, México",55.0,1.0,2.0,86900.0
1865,1865,1865,"Casa en Venta Jesús Carranza #449
, Toluca De Lerdo, México",624.0,3.0,4.0,222050.0
1866,1866,1866,"Casa en Venta Doctor Juan Rodriguez #410
, Toluca De Lerdo, México",550.0,4.0,5.0,57833.4
1867,1867,1867,"Casa en Venta Lic Jose Antonio Muñoz
, Toluca De Lerdo, México",648.0,2.0,4.0,108550.0
1868,1868,1868,"Casa en Venta Diamante 119
, Toluca De Lerdo, México",,2.0,4.0,125000.0
1869,1869,1869,"Casa en Venta Casa En Venta Santiago Miltepec Toluca
, Toluca De Lerdo, México",380.0,3.0,4.0,72500.0
1870,1870,1870,"Casa en Venta Toluca De Lerdo, México",240.0,4.0,5.0,110000.0
1871,1871,1871,"Casa en Venta Lago Tanganica #00, 00
, Toluca De Lerdo, México",190.0,3.0,3.0,85085.0
1872,1872,1872,"Casa en Venta Maria Curie (venta De Varias Casas En Fracc. Escrituradas) #303, 00
, Toluca De Lerdo, México",195.0,3.0,3.0,175000.0
1873,1873,1873,"Casa en Venta Toluca De Lerdo, México",190.0,1.0,3.0,74775.0
1874,1874,1874,"Casa en Venta Filiberto Navas #11
, Toluca De Lerdo, México",136.0,2.0,3.0,28564.4
1875,1875,1875,"Casa en Venta Girasol #218
, Toluca De Lerdo, México",140.0,1.0,3.0,75637.5
1876,1876,1876,"Casa en Venta Toluca De Lerdo, México",120.0,3.0,3.0,21950.0
1877,1877,1877,"Casa en Venta Retorno De Margaritas
, Toluca De Lerdo, México",,2.0,4.0,112500.0
1878,1878,1878,"Casa en Venta Toluca De Lerdo, México",85.0,1.0,3.0,80000.0
1879,1879,1879,"Casa en Venta Insurgentes
, Toluca De Lerdo, México",306.0,3.0,3.0,96687.5
1880,1880,1880,"Casa en Venta Eulalia Peñaloza #224
, Toluca De Lerdo, México",226.0,2.0,3.0,120000.0
1881,1881,1881,"Casa en Venta Toluca De Lerdo, México",225.0,1.0,3.0,94463.5
1882,1882,1882,"Casa en Venta San Jose De Los Cedros
, Toluca De Lerdo, México",,11.0,11.0,1320687.5
1883,1883,1883,"Casa en Venta Dora #000
, Toluca De Lerdo, México",240.0,4.0,4.0,73608.3
1884,1884,1884,"Casa en Venta Toluca De Lerdo, México",50.0,1.0,3.0,24168.0
1885,1885,1885,"Casa en Venta Toluca De Lerdo, México",624.0,3.0,4.0,215000.0
1886,1886,1886,"Casa en Venta Cda. Ex Hacienda De Mayorazgo #38
, Toluca De Lerdo, México",140.0,3.0,3.0,31501.35
1887,1887,1887,"Casa en Venta Av Antiguo Camino A San Lorenzo Tepaltitlan #200
, Toluca De Lerdo, México",112.0,2.0,3.0,61086.25
1888,1888,1888,"Casa en Venta Toluca De Lerdo, México",648.0,3.0,4.0,108550.0
1889,1889,1889,"Casa en Venta Independencia
, Toluca De Lerdo, México",162.0,3.0,3.0,80382.25
1890,1890,1890,"Casa en Venta Tomas Alva Edison #228
, Toluca De Lerdo, México",160.0,2.0,3.0,133625.0
1891,1891,1891,"Casa en Venta Independencia
, Toluca De Lerdo, México",157.0,2.0,3.0,105000.0
1892,1892,1892,"Casa en Venta Toluca De Lerdo, México",160.0,1.0,3.0,43635.0
1893,1893,1893,"Casa en Venta Toluca De Lerdo, México",100.0,2.0,3.0,27737.7
1894,1894,1894,"Casa en Venta Niños Héroes #432, 00
, Toluca De Lerdo, México",75.0,1.0,2.0,59400.0
1895,1895,1895,"Casa en Venta Vicente Guerrero
, Toluca De Lerdo, México",212.0,3.0,3.0,88699.0
1896,1896,1896,"Casa en Venta Marie Curie 303
, Toluca De Lerdo, México",195.0,1.0,2.0,274690.0
1897,1897,1897,"Casa en Venta Toluca De Lerdo, México",105.0,2.0,3.0,32910.6
1898,1898,1898,"Casa en Venta Galileo Galilei #215
, Toluca De Lerdo, México",230.0,2.0,4.0,90750.0
1899,1899,1899,"Casa en Venta Tlacopa, Toluca De Lerdo",300.0,1.0,2.0,
1900,1900,1900,"Casa en Venta Tlacopa, Toluca De Lerdo",300.0,1.0,2.0,
1901,1901,1901,"Casa en Venta Toluca De Lerdo, México",110.0,2.0,3.0,59327.15
1902,1902,1902,"Casa en Venta Independencia #143
, Toluca De Lerdo, México",110.0,2.0,2.0,62750.0
1903,1903,1903,"Casa en Venta Geólogos #120
, Toluca De Lerdo, México",120.0,2.0,2.0,60000.0
1904,1904,1904,"Casa en Venta Toluca De Lerdo, México",160.0,2.0,3.0,24777.75
1905,1905,1905,"Casa en Venta Toluca De Lerdo, México",130.0,3.0,3.0,110000.0
1906,1906,1906,"Casa en Venta Proyectistas #24
, Toluca De Lerdo, México",90.0,2.0,2.0,47000.0
1907,1907,1907,"Casa en Venta Del Cristo #0
, Toluca De Lerdo, México",150.0,2.0,3.0,39810.75
1908,1908,1908,"Casa en Venta Toluca De Lerdo, México",184.0,2.0,3.0,127200.0
1909,1909,1909,"Casa en Venta Ruta De La Independencia
, Científicos, Toluca De Lerdo",120.0,1.0,2.0,34633.9
1910,1910,1910,"Casa en Venta Toluca De Lerdo, México",63.0,1.0,2.0,27500.0
1911,1911,1911,"Casa en Venta Dora #106
, Toluca De Lerdo, México",200.0,3.0,5.0,45576.0
1912,1912,1912,"Casa en Venta Miguel Hidalgo #106
, Toluca De Lerdo, México",220.0,3.0,3.0,97500.0
1913,1913,1913,"Casa en Venta Guillermo Marconi N° 507
, Toluca De Lerdo, México",120.0,2.0,3.0,53339.65
1914,1914,1914,"Casa en Venta Toluca De Lerdo, México",210.0,,,117750.0
1915,1915,1915,"Casa en Venta Toluca De Lerdo, México",120.0,2.0,3.0,21950.0
1916,1916,1916,"Casa en Venta Quintana Roo Null
, Ocho Cedros, Toluca De Lerdo",,3.0,3.0,110000.0
1917,1917,1917,"Casa en Venta Paloma Silvestres #s/n
, Toluca De Lerdo, México",120.0,2.0,2.0,24002.85
1918,1918,1918,"Casa en Venta Eduardo González Y Pichardo
, La Merced  (alameda), Toluca De Lerdo",369.0,3.0,5.0,146500.0
1919,1919,1919,"Casa en Venta Toluca De Lerdo, México",111.0,1.0,,49900.0
1920,1920,1920,"Casa en Venta Filiberto Navas #0
, Toluca De Lerdo, México",136.0,2.0,3.0,28564.4
1921,1921,1921,"Casa en Venta Cda. Ex-hacienda De Mayorazgo #0
, Toluca De Lerdo, México",140.0,3.0,3.0,31501.35
1922,1922,1922,"Casa en Venta Toluca De Lerdo, México",195.0,1.0,3.0,237050.0
1923,1923,1923,"Casa en Venta Adolfo Lopez Mateos #1516
, Toluca De Lerdo, México",150.0,1.0,3.0,46767.5
1924,1924,1924,"Casa en Venta Toluca De Lerdo, México",150.0,2.0,3.0,64500.0
1925,1925,1925,"Casa en Venta Toluca De Lerdo, México",60.0,1.0,2.0,31950.0
1926,1926,1926,"Casa en Venta Toluca De Lerdo, México",69.0,1.0,2.0,25668.0
1927,1927,1927,"Casa en Venta Toluca De Lerdo, México",95.0,2.0,3.0,41560.25
1928,1928,1928,"Casa en Venta Av 18 De Marzo #227, Lt 8 Mz9
, Toluca De Lerdo, México",1394.0,20.0,20.0,455500.0
1929,1929,1929,"Casa en Venta Jardines De Tlacopa
, Toluca De Lerdo, México",,4.0,4.0,300000.0
1930,1930,1930,"Casa en Venta Toluca De Lerdo, México",69.0,1.0,2.0,25668.0
1931,1931,1931,"Casa en Venta Toluca De Lerdo, México",140.0,2.0,3.0,84500.0
1932,1932,1932,"Casa en Venta Prolongaciòn Progreso #307, 0
, Toluca De Lerdo, México",120.0,2.0,3.0,31750.0
1933,1933,1933,"Casa en Venta Toluca De Lerdo, México",158.0,2.0,3.0,87000.0
1934,1934,1934,"Casa en Venta Nezaulcoyotl #5
, Toluca De Lerdo, México",165.0,124.0,3.0,125000.0
1935,1935,1935,"Casa en Venta Santos Degollado #casa
, Toluca De Lerdo, México",180.0,3.0,4.0,68491.25
1936,1936,1936,"Casa en Venta Toluca De Lerdo, México",195.0,,,215550.0
1937,1937,1937,"Casa en Venta Toluca De Lerdo, México",123.0,3.0,4.0,147800.0
1938,1938,1938,"Casa en Venta Filiberto Navas #11
, Toluca De Lerdo, México",136.0,2.0,3.0,28564.4
1939,1939,1939,"Casa en Venta Cda. Ex Hacienda De Mayorazgo #38
, Toluca De Lerdo, México",140.0,3.0,3.0,31501.35
1940,1940,1940,"Casa en Venta Ponciano Diaz
, Toluca De Lerdo, México",90.0,1.0,3.0,37500.0
1941,1941,1941,"Casa en Venta B. De Olanda #26
, Toluca De Lerdo, México",160.0,3.0,3.0,34750.0
1942,1942,1942,"Casa en Venta Vicente Segura #115
, Toluca De Lerdo, México",60.0,1.0,2.0,30000.0
1943,1943,1943,"Casa en Venta Toluca De Lerdo, México",120.0,1.0,2.0,34633.9
1944,1944,1944,"Casa en Venta Toluca De Lerdo, México",225.0,2.0,2.0,78468.0
1945,1945,1945,"Casa en Venta Jose Marti #200, 00
, Toluca De Lerdo, México",70.0,2.0,3.0,49500.0
1946,1946,1946,"Casa en Venta Hacienda Cerro Viejo #00, 00
, Toluca De Lerdo, México",65.0,1.0,2.0,45000.0
1947,1947,1947,"Casa en Venta Toluca De Lerdo, México",217.0,2.0,2.0,124257.0
1948,1948,1948,"Casa en Venta Circuito Principal Adolfo Lopez
, Toluca De Lerdo, México",136.0,2.0,3.0,43975.0
1949,1949,1949,"Casa en Venta Jose Vicente Villada
, Toluca De Lerdo, México",191.0,2.0,3.0,74650.0
1950,1950,1950,"Casa en Venta Felipe Berriozabal
, Toluca De Lerdo, México",342.0,2.0,3.0,70950.0
1951,1951,1951,"Casa en Venta Toluca De Lerdo, México",136.0,2.0,3.0,43975.0
1952,1952,1952,"Casa en Venta Toluca De Lerdo, México",191.0,2.0,3.0,74650.0
1953,1953,1953,"Casa en Venta Toluca De Lerdo, México",342.0,2.0,3.0,70950.0
1954,1954,1954,"Casa en Venta Alberto Einstein #00, 00
, Toluca De Lerdo, México",200.0,3.0,3.0,75000.0
1955,1955,1955,"Casa en Venta Toluca De Lerdo, México",120.0,1.0,3.0,36475.0
1956,1956,1956,"Casa en Venta Camino A San Juan Tilapa #00, 00
, Toluca De Lerdo, México",120.0,3.0,3.0,75000.0
1957,1957,1957,"Casa en Venta Av 18 De Marzo #227, Lt 8 Mz 9
, Toluca De Lerdo, México",1394.0,5.0,40.0,455500.0
1958,1958,1958,"Casa en Venta Guillermo Marconi #00, 00
, Toluca De Lerdo, México",110.0,3.0,3.0,65000.0
1959,1959,1959,"Casa en Venta Toluca De Lerdo, México",206.0,5.0,4.0,175000.0
1960,1960,1960,"Casa en Venta José Ma. Robelo #00, 00
, Toluca De Lerdo, México",230.0,3.0,3.0,110000.0
1961,1961,1961,"Casa en Venta Calle Cerrada Lago Atitlán #00, 00
, Toluca De Lerdo, México",180.0,3.0,4.0,125000.0
1962,1962,1962,"Casa en Venta Felipe Villanueva #00, 00
, Toluca De Lerdo, México",100.0,2.0,3.0,85000.0
1963,1963,1963,"Casa en Venta Geólogos #00, 00
, Toluca De Lerdo, México",100.0,2.0,3.0,85000.0
1964,1964,1964,"Casa en Venta Toluca De Lerdo, México",110.0,2.0,3.0,59327.15
1965,1965,1965,"Casa en Venta Jose María Arteaga #00, 00
, Toluca De Lerdo, México",294.0,3.0,3.0,100000.0
1966,1966,1966,"Casa en Venta Toluca De Lerdo, México",126.0,2.0,3.0,38950.0
1967,1967,1967,"Casa en Venta Toluca De Lerdo, México",120.0,2.0,4.0,38018.5
1968,1968,1968,"Casa en Venta Garcia Moreno Null
, Toluca De Lerdo, México",,6.0,9.0,312500.0
1969,1969,1969,"Casa en Venta Tomas Alva Edison #00, 00
, Toluca De Lerdo, México",123.0,4.0,4.0,142500.0
1970,1970,1970,"Casa en Venta Capulhuac 782
, Toluca De Lerdo, México",,1.0,1.0,20000.0
1971,1971,1971,"Casa en Venta Valladolid ## 101, 19 A
, Toluca De Lerdo, México",227.0,4.0,4.0,65000.0
1972,1972,1972,"Casa en Venta Toluca De Lerdo, México",163.0,1.0,3.0,77500.0
1973,1973,1973,"Casa en Venta Toluca De Lerdo, México",168.0,3.0,3.0,47806.8
1974,1974,1974,"Casa en Venta La Merced  (alameda), Toluca De Lerdo",1000.0,2.0,3.0,750000.0
1975,1975,1975,"Casa en Venta San Mateo Otzacatipan, Toluca De Lerdo",139.0,,,80700.0
1976,1976,1976,"Casa en Venta Toluca De Lerdo, México",60.0,1.0,2.0,30000.0
1977,1977,1977,"Casa en Venta Toluca De Lerdo, México",120.0,2.0,2.0,35000.0
1978,1978,1978,"Casa en Venta Tlanepantla
, Toluca De Lerdo, México",,3.0,3.0,175000.0
1979,1979,1979,"Casa en Venta San Pedro Totoltepec, Toluca De Lerdo",124.0,,,112200.0
1980,1980,1980,"Casa en Venta Toluca De Lerdo, México",294.0,3.0,3.0,100000.0
1981,1981,1981,"Casa en Venta Toluca De Lerdo, México",353.0,5.0,5.0,105000.0
1982,1982,1982,"Casa en Venta Toluca De Lerdo, México",624.0,3.0,4.0,210000.0
1983,1983,1983,"Casa en Venta Toluca De Lerdo, México",245.0,,,263300.0
1984,1984,1984,"Casa en Venta Toluca De Lerdo, México",56.0,,,124465.0
1985,1985,1985,"Casa en Venta Resguardo Null
, Toluca De Lerdo, México",,3.0,10.0,900000.0
1986,1986,1986,"Casa en Venta Toluca De Lerdo, México",245.0,,,270250.0
1987,1987,1987,"Casa en Venta Toluca De Lerdo, México",245.0,,,270250.0
1988,1988,1988,"Casa en Venta Toluca De Lerdo, México",72.0,,,35000.0
1989,1989,1989,"Casa en Venta Toluca De Lerdo, México",200.0,,,122100.0
1990,1990,1990,"Casa en Venta Toluca De Lerdo, México",92.0,,,47900.0
1991,1991,1991,"Casa en Venta Toluca De Lerdo, México",280.0,,,159900.0
1992,1992,1992,"Casa en Venta Toluca De Lerdo, México",112.0,,,43992.0
1993,1993,1993,"Casa en Venta Toluca De Lerdo, México",115.0,,,41486.25
1994,1994,1994,"Casa en Venta Toluca De Lerdo, México",212.0,,,86502.0
1995,1995,1995,"Casa en Venta Toluca De Lerdo, México",150.0,,,41437.5
1996,1996,1996,"Casa en Venta Toluca De Lerdo, México",67.0,,,42500.0
1997,1997,1997,"Casa en Venta Zapata Sn S/n
, Toluca De Lerdo, México",,,,200000.0
1998,1998,1998,"Casa en Venta Toluca De Lerdo, México",306.0,,,96687.5
1999,1999,1999,"Casa en Venta Toluca De Lerdo, México",190.0,,,60775.0
2000,2000,2000,"Casa en Venta Toluca De Lerdo, México",92.0,,,62330.0
